timestamp,device,session_id,seq,true_dist_m,angle_deg,distance_m,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,nlos_suspect,anchor_id,error_m,ampl1_ratio,cir_norm,ampl_spread
2026-02-19T23:30:40.328,T1,20260219_232959,482,0.2,0.0,2.547,-57.8,-75.3,-17.4,387.45,44,15310,17048,12916,17583,872,True,1,2.347,1.0218929381924977,20.163990825688074,4132
2026-02-19T23:30:40.748,T1,20260219_232959,483,0.2,0.0,2.627,-57.9,-79.0,-21.1,526.56,32,12006,16850,13835,20337,938,True,1,2.427,0.7825321818478084,21.681236673773988,3015
2026-02-19T23:30:42.308,T1,20260219_232959,486,0.2,0.0,2.941,-58.0,-77.1,-19.2,316.35,48,15148,15185,13058,18102,888,True,1,2.741,1.0726905781963672,20.385135135135137,2127
2026-02-19T23:30:43.268,T1,20260219_232959,488,0.2,0.0,3.007,-57.5,-75.2,-17.7,541.16,32,13727,17317,15128,18599,886,True,1,2.807,0.8461704422869472,20.992099322799096,2189
2026-02-19T23:30:43.750,T1,20260219_232959,489,0.2,0.0,3.063,-56.7,-75.1,-18.3,531.53,32,14857,17009,14766,19671,888,True,1,2.863,0.9351376868607396,22.152027027027028,2243
2026-02-19T23:30:44.827,T1,20260219_232959,491,0.2,0.0,2.453,-57.8,-75.6,-17.8,537.5,32,17572,17200,11728,19366,913,True,1,2.253,1.2148783185840708,21.211391018619935,5472
2026-02-19T23:30:46.268,T1,20260219_232959,494,0.2,0.0,2.477,-57.2,-74.2,-17.0,387.02,44,16621,17029,12216,17618,855,True,1,2.277,1.1366729355445375,20.605847953216376,4813
2026-02-19T23:30:46.868,T1,20260219_232959,495,0.2,0.0,2.491,-56.8,-73.4,-16.6,350.29,48,16417,16814,14193,18103,852,True,1,2.291,1.0589221788628373,21.247652582159624,2621
2026-02-19T23:30:47.768,T1,20260219_232959,497,0.2,0.0,2.439,-56.5,-72.4,-15.9,467.94,36,16710,16846,14992,18043,842,True,1,2.239,1.0496890508197751,21.428741092636578,1854
2026-02-19T23:30:48.249,T1,20260219_232959,498,0.2,0.0,2.275,-57.3,-73.7,-16.4,393.27,48,17958,18877,17421,23232,985,True,1,2.075,0.9894760041875585,23.585786802030455,1456
2026-02-19T23:30:48.729,T1,20260219_232959,499,0.2,0.0,2.814,-57.9,-73.1,-15.3,355.12,52,17907,18466,16828,20701,947,True,1,2.614,1.014733382444608,21.859556494192187,1638
2026-02-19T23:30:49.269,T1,20260219_232959,500,0.2,0.0,2.725,-57.3,-72.0,-14.7,361.54,48,16378,17354,16446,17674,857,True,1,2.525,0.969112426035503,20.623103850641773,908
2026-02-19T23:30:49.749,T1,20260219_232959,501,0.2,0.0,2.786,-57.7,-75.0,-17.3,273.5,64,18688,17504,15199,22377,979,True,1,2.586,1.1428920894107575,22.85699693564862,2305
2026-02-19T23:30:50.313,T1,20260219_232959,502,0.2,0.0,2.8,-56.8,-72.6,-15.8,347.9,48,16483,16699,15025,17587,841,True,1,2.6,1.0391501702181314,20.912009512485138,1674
2026-02-19T23:30:50.769,T1,20260219_232959,503,0.2,0.0,2.87,-57.3,-71.9,-14.6,249.51,68,16720,16967,15918,17204,845,True,1,2.67,1.0168769955906949,20.359763313609466,1049
2026-02-19T23:30:51.249,T1,20260219_232959,504,0.2,0.0,2.547,-57.3,-71.9,-14.6,363.4,48,17196,17443,16011,17887,864,True,1,2.347,1.0280385006277277,20.702546296296298,1432
2026-02-19T23:30:52.748,T1,20260219_232959,507,0.2,0.0,2.974,-57.5,-76.3,-18.9,390.0,48,17646,18720,14646,24620,1018,True,1,2.774,1.0577234310375832,24.18467583497053,4074
2026-02-19T23:30:53.289,T1,20260219_232959,508,0.2,0.0,2.312,-57.9,-76.5,-18.6,352.21,52,17682,18315,14518,23648,1013,True,1,2.112,1.0770870770261627,23.344521224086872,3797
2026-02-19T23:30:54.788,T1,20260219_232959,511,0.2,0.0,2.491,-57.6,-74.4,-16.8,524.03,36,17896,18865,16634,23239,993,True,1,2.291,1.0082537536268628,23.40281973816717,2231
2026-02-19T23:30:55.329,T1,20260219_232959,512,0.2,0.0,2.317,-56.5,-75.7,-19.2,534.69,32,16311,17110,15325,22744,948,True,1,2.117,1.0057653769076615,23.991561181434598,1785
2026-02-19T23:30:55.748,T1,20260219_232959,513,0.2,0.0,2.275,-58.2,-74.4,-16.1,391.79,48,16891,18806,17887,22312,995,True,1,2.075,0.9206660670972665,22.424120603015076,919
2026-02-19T23:30:56.288,T1,20260219_232959,514,0.2,0.0,2.866,-57.7,-72.0,-14.3,424.48,40,16473,16979,15960,16697,846,True,1,2.666,1.0002125140411062,19.736406619385342,1019
2026-02-19T23:30:56.769,T1,20260219_232959,515,0.2,0.0,2.369,-58.7,-75.9,-17.2,469.86,36,16697,16915,15284,19953,957,True,1,2.169,1.0371129538184416,20.849529780564264,1631
2026-02-19T23:30:57.248,T1,20260219_232959,516,0.2,0.0,2.852,-57.6,-74.7,-17.1,577.69,32,16974,18486,16731,22591,979,True,1,2.652,0.9639662662918477,23.0755873340143,1755
2026-02-19T23:30:57.788,T1,20260219_232959,517,0.2,0.0,3.25,-56.5,-76.2,-19.8,446.92,36,16424,16089,8982,18219,846,True,1,3.05,1.3101990347413346,21.5354609929078,7107
2026-02-19T23:30:58.268,T1,20260219_232959,518,0.2,0.0,2.88,-58.3,-75.3,-17.0,488.1,40,16708,19524,18843,25012,1058,True,1,2.68,0.8709568118435114,23.640831758034025,681
2026-02-19T23:30:58.748,T1,20260219_232959,519,0.2,0.0,3.583,-57.3,-72.7,-15.4,465.86,36,16256,16771,15162,17116,845,True,1,3.383,1.0181317132746688,20.255621301775147,1609
2026-02-19T23:30:59.768,T1,20260219_232959,521,0.2,0.0,3.48,-57.1,-76.8,-19.7,366.5,48,19110,17592,13752,25632,1026,True,1,3.28,1.2193721286370598,24.982456140350877,3840
2026-02-19T23:31:01.748,T1,20260219_232959,525,0.2,0.0,3.072,-57.3,-76.8,-19.4,446.9,40,19184,17876,13099,25097,1024,True,1,2.872,1.2386763518966908,24.5087890625,4777
2026-02-19T23:31:02.768,T1,20260219_232959,527,0.2,0.0,2.265,-56.8,-78.8,-21.9,419.12,40,18406,16765,9833,24852,1001,True,1,2.065,1.3840138356267389,24.827172827172827,6932
2026-02-19T23:31:03.248,T1,20260219_232959,528,0.2,0.0,2.96,-56.3,-75.6,-19.4,465.08,36,17511,16743,9706,19811,876,True,1,2.76,1.3241332375515142,22.615296803652967,7037
2026-02-19T23:31:03.790,T1,20260219_232959,529,0.2,0.0,2.359,-56.8,-74.1,-17.3,533.44,32,16326,17070,16686,21014,921,True,1,2.159,0.967294703163882,22.816503800217156,384
2026-02-19T23:31:05.768,T1,20260219_232959,533,0.2,0.0,2.228,-56.7,-73.4,-16.7,454.25,36,16401,16353,14139,17808,844,True,1,2.028,1.0757575757575757,21.099526066350712,2214
2026-02-19T23:31:06.249,T1,20260219_232959,534,0.2,0.0,3.063,-56.6,-72.0,-15.4,348.08,48,16742,16708,15549,17703,837,True,1,2.863,1.0380382552624237,21.150537634408604,1159
2026-02-19T23:31:06.788,T1,20260219_232959,535,0.2,0.0,2.758,-57.2,-74.4,-17.2,176.63,104,16456,18370,16893,22354,963,True,1,2.558,0.9333295522218756,23.2128764278297,1477
2026-02-19T23:30:53.289,T1,20260219_233135,508,0.1,0.0,2.312,-57.9,-76.5,-18.6,352.21,52,17682,18315,14518,23648,1013,True,1,2.212,1.0770870770261627,23.344521224086872,3797
2026-02-19T23:30:54.788,T1,20260219_233135,511,0.1,0.0,2.491,-57.6,-74.4,-16.8,524.03,36,17896,18865,16634,23239,993,True,1,2.391,1.0082537536268628,23.40281973816717,2231
2026-02-19T23:30:55.329,T1,20260219_233135,512,0.1,0.0,2.317,-56.5,-75.7,-19.2,534.69,32,16311,17110,15325,22744,948,True,1,2.217,1.0057653769076615,23.991561181434598,1785
2026-02-19T23:30:55.748,T1,20260219_233135,513,0.1,0.0,2.275,-58.2,-74.4,-16.1,391.79,48,16891,18806,17887,22312,995,True,1,2.175,0.9206660670972665,22.424120603015076,919
2026-02-19T23:30:56.288,T1,20260219_233135,514,0.1,0.0,2.866,-57.7,-72.0,-14.3,424.48,40,16473,16979,15960,16697,846,True,1,2.766,1.0002125140411062,19.736406619385342,1019
2026-02-19T23:30:56.769,T1,20260219_233135,515,0.1,0.0,2.369,-58.7,-75.9,-17.2,469.86,36,16697,16915,15284,19953,957,True,1,2.269,1.0371129538184416,20.849529780564264,1631
2026-02-19T23:30:57.248,T1,20260219_233135,516,0.1,0.0,2.852,-57.6,-74.7,-17.1,577.69,32,16974,18486,16731,22591,979,True,1,2.752,0.9639662662918477,23.0755873340143,1755
2026-02-19T23:30:57.788,T1,20260219_233135,517,0.1,0.0,3.25,-56.5,-76.2,-19.8,446.92,36,16424,16089,8982,18219,846,True,1,3.15,1.3101990347413346,21.5354609929078,7107
2026-02-19T23:30:58.268,T1,20260219_233135,518,0.1,0.0,2.88,-58.3,-75.3,-17.0,488.1,40,16708,19524,18843,25012,1058,True,1,2.78,0.8709568118435114,23.640831758034025,681
2026-02-19T23:30:58.748,T1,20260219_233135,519,0.1,0.0,3.583,-57.3,-72.7,-15.4,465.86,36,16256,16771,15162,17116,845,True,1,3.483,1.0181317132746688,20.255621301775147,1609
2026-02-19T23:30:59.768,T1,20260219_233135,521,0.1,0.0,3.48,-57.1,-76.8,-19.7,366.5,48,19110,17592,13752,25632,1026,True,1,3.38,1.2193721286370598,24.982456140350877,3840
2026-02-19T23:31:01.748,T1,20260219_233135,525,0.1,0.0,3.072,-57.3,-76.8,-19.4,446.9,40,19184,17876,13099,25097,1024,True,1,2.972,1.2386763518966908,24.5087890625,4777
2026-02-19T23:31:02.768,T1,20260219_233135,527,0.1,0.0,2.265,-56.8,-78.8,-21.9,419.12,40,18406,16765,9833,24852,1001,True,1,2.165,1.3840138356267389,24.827172827172827,6932
2026-02-19T23:31:03.248,T1,20260219_233135,528,0.1,0.0,2.96,-56.3,-75.6,-19.4,465.08,36,17511,16743,9706,19811,876,True,1,2.86,1.3241332375515142,22.615296803652967,7037
2026-02-19T23:31:03.790,T1,20260219_233135,529,0.1,0.0,2.359,-56.8,-74.1,-17.3,533.44,32,16326,17070,16686,21014,921,True,1,2.259,0.967294703163882,22.816503800217156,384
2026-02-19T23:31:05.768,T1,20260219_233135,533,0.1,0.0,2.228,-56.7,-73.4,-16.7,454.25,36,16401,16353,14139,17808,844,True,1,2.128,1.0757575757575757,21.099526066350712,2214
2026-02-19T23:31:06.249,T1,20260219_233135,534,0.1,0.0,3.063,-56.6,-72.0,-15.4,348.08,48,16742,16708,15549,17703,837,True,1,2.963,1.0380382552624237,21.150537634408604,1159
2026-02-19T23:31:06.788,T1,20260219_233135,535,0.1,0.0,2.758,-57.2,-74.4,-17.2,176.63,104,16456,18370,16893,22354,963,True,1,2.658,0.9333295522218756,23.2128764278297,1477
2026-02-19T23:31:07.268,T1,20260219_233135,536,0.1,0.0,2.326,-57.9,-73.4,-15.4,442.38,40,15335,17695,17096,18618,900,True,1,2.226,0.8815498261044523,20.686666666666667,599
2026-02-19T23:31:07.927,T1,20260219_233135,537,0.1,0.0,3.114,-57.4,-74.1,-16.7,476.47,36,15544,17153,14434,18057,869,True,1,3.014,0.9842023617310919,20.779056386651323,2719
2026-02-19T23:31:08.768,T1,20260219_233135,539,0.1,0.0,2.326,-58.3,-73.8,-15.5,476.19,36,15415,17143,16019,17538,885,True,1,2.226,0.9296785477353597,19.816949152542374,1124
2026-02-19T23:31:09.308,T1,20260219_233135,540,0.1,0.0,2.777,-57.2,-72.9,-15.6,278.9,60,16206,16734,15292,17463,851,True,1,2.677,1.01205270717542,20.52056404230317,1442
2026-02-19T23:31:09.788,T1,20260219_233135,541,0.1,0.0,2.378,-58.4,-73.4,-14.9,331.8,56,16921,18581,17333,19945,948,True,1,2.278,0.9423066213732806,21.03902953586498,1248
2026-02-19T23:31:10.328,T1,20260219_233135,542,0.1,0.0,3.344,-59.3,-75.1,-15.8,362.96,48,18604,17422,14421,19491,966,True,1,3.244,1.1684828690764062,20.177018633540374,3001
2026-02-19T23:31:10.808,T1,20260219_233135,543,0.1,0.0,2.472,-59.2,-73.7,-14.5,471.19,36,17413,16963,13986,16340,880,True,1,2.372,1.1252706064816311,18.568181818181817,2977
2026-02-19T23:31:11.769,T1,20260219_233135,545,0.1,0.0,2.514,-58.7,-74.7,-15.9,362.1,48,18485,17381,15146,20027,959,True,1,2.414,1.1365942140375689,20.883211678832115,2235
2026-02-19T23:31:12.309,T1,20260219_233135,546,0.1,0.0,3.058,-58.8,-75.9,-17.1,311.1,52,16925,16177,14165,18628,926,True,1,2.958,1.1156153187001516,20.116630669546435,2012
2026-02-19T23:31:12.805,T1,20260219_233135,547,0.1,0.0,2.542,-58.5,-81.6,-23.1,268.07,60,10913,16084,13128,20735,968,True,1,2.442,0.7471587019033274,21.420454545454547,2956
2026-02-19T23:31:13.271,T1,20260219_233135,548,0.1,0.0,3.241,-59.2,-73.2,-14.0,419.92,40,16887,16797,14053,15381,855,True,1,3.141,1.0947811993517018,17.989473684210527,2744
2026-02-19T23:31:13.808,T1,20260219_233135,549,0.1,0.0,2.514,-56.5,-71.5,-15.0,199.24,88,17560,17533,16313,18934,863,True,1,2.414,1.0376410801867282,21.939745075318655,1220
2026-02-19T23:31:14.768,T1,20260219_233135,551,0.1,0.0,2.397,-58.0,-73.1,-15.1,197.95,84,16537,16628,13268,15736,829,True,1,2.297,1.1063018464008563,18.981905910735826,3360
2026-02-19T23:31:15.309,T1,20260219_233135,552,0.1,0.0,2.425,-57.6,-72.3,-14.6,196.16,88,17390,17262,15418,17577,865,True,1,2.325,1.0642594859241126,20.320231213872834,1844
2026-02-19T23:31:15.788,T1,20260219_233135,553,0.1,0.0,2.598,-57.8,-74.6,-16.8,190.58,92,17802,17533,14941,20696,943,True,1,2.498,1.0963848001478105,21.94697773064687,2592
2026-02-19T23:31:18.368,T1,20260219_233135,558,0.1,0.0,2.856,-59.8,-76.6,-16.7,135.31,124,17031,16778,12313,17516,932,True,1,2.756,1.1708775910075282,18.793991416309012,4465
2026-02-19T23:31:20.288,T1,20260219_233135,562,0.1,0.0,2.594,-58.1,-76.8,-18.7,212.71,80,17309,17017,9904,19059,917,True,1,2.494,1.285910627391256,20.784078516902945,7113
2026-02-19T23:31:20.828,T1,20260219_233135,563,0.1,0.0,2.617,-58.0,-75.4,-17.4,144.28,112,15727,16159,14425,18124,890,True,1,2.517,1.0284462464033481,20.364044943820225,1734
2026-02-19T23:31:21.308,T1,20260219_233135,564,0.1,0.0,2.589,-57.9,-74.9,-17.0,141.24,124,16539,17514,15836,20466,944,True,1,2.489,0.9918440779610195,21.680084745762713,1678
2026-02-19T23:31:22.328,T1,20260219_233135,566,0.1,0.0,2.322,-58.8,-79.3,-20.5,338.42,40,18155,13537,11927,20623,975,True,1,2.222,1.4259346528432297,21.151794871794873,1610
2026-02-19T23:31:22.809,T1,20260219_233135,567,0.1,0.0,2.772,-56.4,-74.3,-17.8,371.55,44,15968,16348,13922,18713,857,True,1,2.672,1.0550379914106376,21.835472578763127,2426
2026-02-19T23:31:24.308,T1,20260219_233135,570,0.1,0.0,2.847,-56.7,-74.0,-17.3,223.11,80,15616,17849,15361,20075,896,True,1,2.747,0.9404396266184885,22.405133928571427,2488
2026-02-19T23:31:25.328,T1,20260219_233135,572,0.1,0.0,2.622,-58.5,-71.5,-13.0,323.33,52,16699,16813,16111,15380,833,True,1,2.522,1.0143967926132913,18.463385354141657,702
2026-02-19T23:31:25.809,T1,20260219_233135,573,0.1,0.0,2.833,-59.1,-77.9,-18.8,165.59,100,16956,16559,10834,19048,947,True,1,2.733,1.2379805059686781,20.11404435058078,5725
2026-02-19T23:31:27.309,T1,20260219_233135,576,0.1,0.0,2.974,-59.7,-75.2,-15.5,300.12,64,18314,19208,16186,21478,1028,True,1,2.874,1.0348646663276262,20.892996108949415,3022
2026-02-19T23:31:28.328,T1,20260219_233135,578,0.1,0.0,2.43,-59.6,-72.7,-13.1,298.66,56,16579,16725,14524,14450,840,True,1,2.33,1.0610899548785562,17.202380952380953,2201
2026-02-19T23:31:28.808,T1,20260219_233135,579,0.1,0.0,3.119,-58.8,-73.6,-14.8,216.65,72,16938,15599,15821,16511,873,True,1,3.019,1.0781667727562063,18.91294387170676,222
2026-02-19T23:31:30.308,T1,20260219_233135,582,0.1,0.0,2.34,-59.8,-73.4,-13.6,159.68,108,17833,17245,15183,16474,904,True,1,2.24,1.0998519797705686,18.22345132743363,2062
2026-02-19T23:31:31.329,T1,20260219_233135,584,0.1,0.0,2.172,-57.3,-75.1,-17.8,143.27,124,18462,17765,12520,21183,939,True,1,2.072,1.2192174343734523,22.559105431309906,5245
2026-02-19T23:31:32.828,T1,20260219_233135,587,0.1,0.0,2.556,-57.6,-71.8,-14.2,210.52,80,16979,16842,15109,16309,833,True,1,2.456,1.0628149353697849,19.578631452581032,1733
2026-02-19T23:31:33.851,T1,20260219_233135,589,0.1,0.0,2.073,-57.1,-74.4,-17.4,183.32,88,15574,16132,15323,18665,875,True,1,1.973,0.9902400254331585,21.33142857142857,809
2026-02-19T23:31:34.328,T1,20260219_233135,590,0.1,0.0,2.087,-57.0,-73.3,-16.2,156.34,112,17586,17510,13232,18512,870,True,1,1.987,1.1441025307397046,21.27816091954023,4278
2026-02-19T23:31:35.373,T1,20260219_233135,592,0.1,0.0,2.805,-59.5,-75.8,-16.3,151.2,100,15241,15120,12307,14426,837,True,1,2.705,1.1113865898567106,17.23536439665472,2813
2026-02-19T23:31:35.828,T1,20260219_233135,593,0.1,0.0,2.134,-55.9,-74.4,-18.5,198.4,88,17745,17459,13197,21731,906,True,1,2.034,1.1576852818371608,23.985651214128037,4262
2026-02-19T23:31:36.308,T1,20260219_233135,594,0.1,0.0,2.186,-57.6,-78.8,-21.2,165.31,104,17578,17192,10530,23556,1002,True,1,2.086,1.2681624702402423,23.508982035928145,6662
2026-02-19T23:31:36.848,T1,20260219_233135,595,0.1,0.0,3.204,-56.7,-76.8,-20.1,191.17,88,16833,16823,13397,22888,956,True,1,3.104,1.114030443414957,23.94142259414226,3426
2026-02-19T23:31:38.349,T1,20260219_233135,598,0.1,0.0,2.931,-54.8,-73.3,-18.5,251.87,60,16931,15112,15806,20926,856,True,1,2.831,1.0952196131703216,24.44626168224299,694
2026-02-19T23:31:38.828,T1,20260219_233135,599,0.1,0.0,2.894,-55.1,-74.2,-19.1,329.6,48,17490,15821,14111,21528,877,True,1,2.794,1.168648937591875,24.547320410490308,1710
2026-02-19T23:31:39.308,T1,20260219_233135,600,0.1,0.0,3.316,-55.5,-73.2,-17.6,280.61,56,17604,15714,16014,20992,879,True,1,3.216,1.1096822995461422,23.881683731513082,300
2026-02-19T23:31:39.848,T1,20260219_233135,601,0.1,0.0,3.232,-55.1,-74.0,-18.9,371.34,44,16515,16339,14959,21511,877,True,1,3.132,1.0553389992970796,24.527936145952108,1380
2026-02-19T23:31:41.828,T1,20260219_233135,605,0.1,0.0,2.148,-55.4,-74.1,-18.7,262.18,60,17235,15731,13710,20337,862,True,1,2.048,1.1708162086885636,23.592807424593968,2021
2026-02-19T23:31:42.848,T1,20260219_233135,607,0.1,0.0,2.219,-55.2,-73.0,-17.8,189.22,88,17058,16651,13384,19480,837,True,1,2.119,1.135874812718495,23.273596176821982,3267
2026-02-19T23:31:43.809,T1,20260219_233135,609,0.1,0.0,2.176,-55.5,-73.3,-17.8,220.83,76,16403,16783,13485,19055,838,True,1,2.076,1.0838509316770186,22.738663484486874,3298
2026-02-19T23:31:45.308,T1,20260219_233135,612,0.1,0.0,2.19,-56.8,-73.9,-17.2,275.0,60,18253,16500,16201,21675,933,True,1,2.09,1.116357297941959,23.231511254019292,299
2026-02-19T23:31:45.848,T1,20260219_233135,613,0.1,0.0,2.143,-56.7,-73.8,-17.1,235.06,72,17613,16924,16717,21722,933,True,1,2.043,1.0471151273743349,23.281886387995712,207
2026-02-19T23:31:46.868,T1,20260219_233135,615,0.1,0.0,2.645,-56.3,-72.5,-16.2,312.3,56,15633,17489,16963,19622,873,True,1,2.545,0.9075235109717869,22.47651775486827,526
2026-02-19T23:31:47.348,T1,20260219_233135,616,0.1,0.0,2.434,-55.7,-72.8,-17.1,356.56,48,16748,17115,14243,19308,848,True,1,2.334,1.0681803686459597,22.7688679245283,2872
2026-02-19T23:31:48.308,T1,20260219_233135,618,0.1,0.0,2.308,-56.7,-73.9,-17.2,299.96,56,17703,16798,13378,19449,881,True,1,2.208,1.173316542948038,22.07604994324631,3420
2026-02-19T23:31:48.848,T1,20260219_233135,619,0.1,0.0,2.608,-56.3,-73.2,-16.9,233.88,72,16698,16839,13127,18033,838,True,1,2.508,1.1144630581325503,21.51909307875895,3712
2026-02-19T23:31:49.327,T1,20260219_233135,620,0.1,0.0,2.645,-56.9,-73.1,-16.3,251.9,72,16319,18137,17644,21254,927,True,1,2.545,0.9121600849612923,22.927723840345198,493
2026-02-19T23:31:50.348,T1,20260219_233135,622,0.1,0.0,2.556,-55.7,-73.3,-17.6,281.2,60,16545,16872,13175,18787,837,True,1,2.456,1.1012746696841615,22.44563918757467,3697
2026-02-19T23:31:50.828,T1,20260219_233135,623,0.1,0.0,2.547,-55.9,-72.6,-16.8,243.41,68,16926,16552,14881,18990,846,True,1,2.447,1.0769573378296695,22.4468085106383,1671
2026-02-19T23:31:51.848,T1,20260219_233135,625,0.1,0.0,2.617,-56.7,-74.2,-17.5,312.08,52,16640,16228,15149,19628,887,True,1,2.517,1.0606495203493005,22.128523111612175,1079
2026-02-19T23:31:52.328,T1,20260219_233135,626,0.1,0.0,2.308,-55.4,-74.0,-18.6,174.0,96,16637,16704,11623,19034,835,True,1,2.208,1.1746390369612032,22.795209580838325,5081
2026-02-19T23:31:52.868,T1,20260219_233135,627,0.1,0.0,2.725,-55.3,-74.1,-18.9,257.84,64,16309,16502,12357,19391,838,True,1,2.625,1.1302539935548703,23.139618138424822,4145
2026-02-19T23:31:53.348,T1,20260219_233135,628,0.1,0.0,2.678,-55.9,-73.8,-18.0,221.26,76,17108,16816,12074,19020,847,True,1,2.578,1.1843544479058499,22.45572609208973,4742
2026-02-19T23:31:53.828,T1,20260219_233135,629,0.1,0.0,2.322,-56.0,-73.0,-17.0,288.92,60,16240,17335,17308,21308,901,True,1,2.222,0.937563144069509,23.64927857935627,27
2026-02-19T23:31:54.368,T1,20260219_233135,630,0.1,0.0,2.35,-56.6,-72.3,-15.7,284.62,60,16704,17077,15580,18323,854,True,1,2.25,1.0229966010350002,21.45550351288056,1497
2026-02-19T23:31:54.848,T1,20260219_233135,631,0.1,0.0,2.795,-55.7,-72.7,-17.0,211.39,80,16781,16911,14237,19053,842,True,1,2.695,1.0775009631437011,22.628266033254157,2674
2026-02-19T23:31:55.329,T1,20260219_233135,632,0.1,0.0,2.552,-55.8,-73.7,-17.9,190.75,80,17374,15260,15629,20448,877,True,1,2.452,1.1249312052834342,23.315849486887114,369
2026-02-19T23:31:56.828,T1,20260219_233135,635,0.1,0.0,3.396,-55.7,-73.3,-17.6,317.77,52,16931,16524,13048,18766,837,True,1,3.296,1.1450696604896524,22.420549581839904,3476
2026-02-19T23:31:57.848,T1,20260219_233135,637,0.1,0.0,2.411,-56.3,-74.6,-18.3,249.07,60,16964,14944,13686,18858,857,True,1,2.311,1.1850506461753405,22.004667444574096,1258
2026-02-19T23:31:58.328,T1,20260219_233135,638,0.1,0.0,3.175,-56.8,-73.8,-17.0,322.13,52,17210,16751,14654,19501,886,True,1,3.075,1.096003821047604,22.010158013544018,2097
2026-02-19T23:31:58.868,T1,20260219_233135,639,0.1,0.0,3.067,-56.9,-78.1,-21.3,328.9,52,16221,17103,9805,21584,934,True,1,2.967,1.2056637431247212,23.109207708779444,7298
2026-02-19T23:31:59.348,T1,20260219_233135,640,0.1,0.0,3.461,-56.1,-73.6,-17.5,246.75,64,17073,15792,15997,20408,884,True,1,3.361,1.0741451445468557,23.085972850678733,205
2026-02-19T23:32:01.328,T1,20260219_233135,644,0.1,0.0,3.133,-56.5,-73.3,-16.8,302.23,60,15971,18134,17394,21587,923,True,1,3.033,0.8990655257824814,23.387865655471288,740
2026-02-19T23:32:01.927,T1,20260219_233135,645,0.1,0.0,2.228,-56.2,-74.6,-18.4,225.79,72,16305,16257,13879,19590,871,True,1,2.128,1.0820945049110697,22.491389207807117,2378
2026-02-19T23:32:02.348,T1,20260219_233135,646,0.1,0.0,2.617,-60.9,-77.9,-16.9,251.75,36,8953,9063,7482,5369,536,True,1,2.517,1.0822605016621336,10.01679104477612,1581
2026-02-19T23:32:02.828,T1,20260219_233135,647,0.1,0.0,2.88,-56.9,-74.8,-17.9,220.65,72,17270,15887,12443,18474,865,True,1,2.78,1.2192022590893046,21.35722543352601,3444
2026-02-19T23:32:03.367,T1,20260219_233135,648,0.1,0.0,2.964,-56.2,-71.8,-15.6,302.75,56,16443,16954,16357,18501,845,True,1,2.864,0.9872414517726877,21.89467455621302,597
2026-02-19T23:32:03.848,T1,20260219_233135,649,0.1,0.0,3.143,-60.7,-78.1,-17.4,274.14,36,11223,9869,9790,8104,654,True,1,3.043,1.1417671295589806,12.391437308868502,79
2026-02-19T23:32:04.927,T1,20260219_233135,651,0.1,0.0,2.861,-55.4,-73.0,-17.6,250.17,72,15967,18012,16564,21978,895,True,1,2.761,0.923588616381305,24.556424581005587,1448
2026-02-19T23:32:07.328,T1,20260219_233135,656,0.1,0.0,2.355,-56.2,-71.6,-15.3,187.75,88,16893,16522,15810,17788,830,True,1,2.255,1.04497092663615,21.43132530120482,712
2026-02-19T23:32:07.927,T1,20260219_233135,657,0.1,0.0,2.111,-56.3,-74.3,-18.0,165.65,92,17016,15240,14160,19055,862,True,1,2.011,1.1575510204081632,22.105568445475637,1080
2026-02-19T23:32:08.348,T1,20260219_233135,658,0.1,0.0,2.326,-56.1,-73.4,-17.3,126.18,132,16685,16656,11838,17552,821,True,1,2.226,1.1711237453498982,21.37880633373934,4818
2026-02-19T23:32:11.889,T1,20260219_233135,665,0.1,0.0,2.617,-56.3,-71.8,-15.5,194.81,88,17142,17143,15469,18461,846,True,1,2.517,1.0512694713602355,21.821513002364068,1674
2026-02-19T23:32:12.369,T1,20260219_233135,666,0.1,0.0,2.167,-57.0,-72.1,-15.1,169.21,100,17000,16921,15658,17750,851,True,1,2.067,1.043617053930446,20.857814336075204,1263
2026-02-19T23:32:12.847,T1,20260219_233135,667,0.1,0.0,2.87,-57.7,-75.0,-17.3,202.2,80,17148,16176,11264,17160,857,True,1,2.77,1.2498542274052478,20.023337222870477,4912
2026-02-19T23:32:13.387,T1,20260219_233135,668,0.1,0.0,2.472,-58.6,-73.9,-15.3,192.15,96,18085,18446,14090,18953,929,True,1,2.372,1.1116916646176542,20.40150699677072,4356
2026-02-19T23:32:14.347,T1,20260219_233135,670,0.1,0.0,2.237,-57.1,-73.7,-16.6,179.03,88,17394,15755,14446,18217,864,True,1,2.137,1.1518823880003974,21.08449074074074,1309
2026-02-19T23:32:15.847,T1,20260219_233135,673,0.1,0.0,2.964,-57.4,-74.4,-17.0,211.16,76,16984,16048,12465,17286,851,True,1,2.864,1.1913162417143057,20.312573443008226,3583
2026-02-19T23:32:16.896,T1,20260219_233135,675,0.1,0.0,2.162,-56.7,-72.6,-15.9,187.16,88,17060,16470,14804,17884,844,True,1,2.062,1.0910021103792287,21.18957345971564,1666
2026-02-19T23:32:17.348,T1,20260219_233135,676,0.1,0.0,2.143,-57.4,-73.3,-15.9,197.94,84,17847,16627,15520,19131,895,True,1,2.043,1.110336889911967,21.37541899441341,1107
